Frame 21: X=1066, Y=1172, Radius=20
Frame 21: X=1009, Y=1147, Radius=58
Frame 21: X=173, Y=1150, Radius=18
Frame 21: X=831, Y=1149, Radius=31
Frame 21: X=970, Y=1119, Radius=6
Frame 21: X=857, Y=1134, Radius=18
Frame 21: X=1076, Y=1131, Radius=18
Frame 21: X=326, Y=1130, Radius=36
Frame 21: X=17, Y=1108, Radius=17
Frame 21: X=417, Y=1179, Radius=89
Frame 21: X=1053, Y=1089, Radius=25
Frame 21: X=294, Y=1103, Radius=38
Frame 21: X=844, Y=1085, Radius=29
Frame 21: X=925, Y=1122, Radius=75
Frame 21: X=1041, Y=1046, Radius=38
Frame 21: X=950, Y=1091, Radius=49
Frame 21: X=904, Y=1057, Radius=24
Frame 21: X=357, Y=1064, Radius=42
Frame 21: X=918, Y=1032, Radius=11
Frame 21: X=849, Y=1028, Radius=16
Frame 21: X=176, Y=1067, Radius=59
Frame 21: X=1067, Y=1004, Radius=14
Frame 21: X=1029, Y=997, Radius=7
Frame 21: X=1055, Y=982, Radius=24
Frame 21: X=957, Y=971, Radius=6
Frame 21: X=1070, Y=959, Radius=10
Frame 21: X=992, Y=957, Radius=13
Frame 21: X=940, Y=1220, Radius=279
Frame 21: X=1010, Y=992, Radius=85
Frame 21: X=338, Y=946, Radius=10
Frame 21: X=338, Y=957, Radius=34
Frame 21: X=978, Y=1338, Radius=421
Frame 21: X=851, Y=950, Radius=32
Frame 21: X=110, Y=974, Radius=55
Frame 21: X=103, Y=971, Radius=53
Frame 21: X=898, Y=915, Radius=13
Frame 21: X=1066, Y=897, Radius=13
Frame 21: X=1054, Y=903, Radius=29
Frame 21: X=301, Y=951, Radius=77
Frame 21: X=122, Y=1116, Radius=247
Frame 21: X=1058, Y=860, Radius=21
Frame 21: X=834, Y=871, Radius=18
Frame 21: X=733, Y=881, Radius=27
Frame 21: X=194, Y=913, Radius=65
Frame 21: X=160, Y=875, Radius=73
Frame 21: X=166, Y=877, Radius=77
Frame 21: X=602, Y=849, Radius=90
Frame 21: X=930, Y=809, Radius=42
Frame 21: X=203, Y=763, Radius=68
Frame 21: X=55, Y=774, Radius=109
Frame 21: X=967, Y=717, Radius=69
Frame 21: X=67, Y=665, Radius=29
Frame 21: X=51, Y=659, Radius=52
Frame 21: X=137, Y=676, Radius=23
Frame 21: X=777, Y=631, Radius=44
Frame 21: X=596, Y=626, Radius=62
Frame 21: X=452, Y=626, Radius=76
Frame 21: X=214, Y=634, Radius=42
Frame 21: X=578, Y=1193, Radius=634
Frame 21: X=134, Y=630, Radius=60
Frame 21: X=606, Y=568, Radius=33
Frame 21: X=606, Y=561, Radius=33
Frame 21: X=606, Y=554, Radius=33
Frame 21: X=606, Y=546, Radius=33
Frame 21: X=143, Y=596, Radius=53
Frame 21: X=655, Y=561, Radius=20
Frame 21: X=606, Y=540, Radius=33
Frame 21: X=606, Y=532, Radius=33
Frame 21: X=181, Y=564, Radius=33
Frame 21: X=269, Y=535, Radius=27
Frame 21: X=605, Y=551, Radius=61
Frame 21: X=815, Y=538, Radius=63
Frame 21: X=949, Y=679, Radius=225
Frame 21: X=189, Y=546, Radius=67
Frame 21: X=186, Y=502, Radius=26
Frame 21: X=587, Y=482, Radius=237
Frame 21: X=59, Y=468, Radius=59
Frame 21: X=201, Y=487, Radius=61
Frame 21: X=32, Y=425, Radius=36
Frame 21: X=223, Y=376, Radius=29
Frame 21: X=90, Y=287, Radius=49
Frame 21: X=19, Y=285, Radius=19
Frame 21: X=168, Y=312, Radius=38
Frame 21: X=198, Y=284, Radius=27
Frame 21: X=173, Y=252, Radius=20
Frame 21: X=125, Y=993, Radius=773
Frame 21: X=179, Y=206, Radius=21
Frame 21: X=110, Y=112, Radius=45
Frame 21: X=28, Y=109, Radius=28
Frame 21: X=269, Y=98, Radius=49
Frame 21: X=256, Y=23, Radius=24
Frame 21: X=184, Y=421, Radius=421
Frame 22: X=707, Y=1768, Radius=138
Frame 22: X=708, Y=1740, Radius=34
Frame 22: X=609, Y=1738, Radius=63
Frame 22: X=239, Y=1725, Radius=11
Frame 22: X=932, Y=1705, Radius=18
Frame 22: X=1017, Y=1684, Radius=16
Frame 22: X=92, Y=1704, Radius=31
Frame 22: X=953, Y=1698, Radius=39
Frame 22: X=272, Y=1660, Radius=24
Frame 22: X=296, Y=1623, Radius=31
Frame 22: X=97, Y=1640, Radius=30
Frame 22: X=134, Y=1626, Radius=17
Frame 22: X=950, Y=1632, Radius=24
Frame 22: X=51, Y=1664, Radius=91
Frame 22: X=1030, Y=1581, Radius=48
Frame 22: X=1027, Y=1661, Radius=103
Frame 22: X=120, Y=1575, Radius=23
Frame 22: X=78, Y=1587, Radius=69
Frame 22: X=855, Y=1585, Radius=36
Frame 22: X=963, Y=1641, Radius=102
Frame 22: X=55, Y=1552, Radius=30
Frame 22: X=143, Y=1533, Radius=17
Frame 22: X=955, Y=1556, Radius=52
Frame 22: X=307, Y=1496, Radius=31
Frame 22: X=1047, Y=1469, Radius=32
Frame 22: X=1067, Y=1457, Radius=11
Frame 22: X=63, Y=1479, Radius=29
Frame 22: X=935, Y=1471, Radius=31
Frame 22: X=53, Y=1510, Radius=81
Frame 22: X=274, Y=1455, Radius=30
Frame 22: X=866, Y=1415, Radius=15
Frame 22: X=69, Y=1415, Radius=31
Frame 22: X=141, Y=1367, Radius=19
Frame 22: X=88, Y=1366, Radius=15
Frame 22: X=996, Y=1368, Radius=24
Frame 22: X=27, Y=1476, Radius=124
Frame 22: X=1045, Y=1389, Radius=59
Frame 22: X=1011, Y=1351, Radius=12
Frame 22: X=13, Y=1338, Radius=14
Frame 22: X=985, Y=1327, Radius=10
Frame 22: X=1052, Y=1341, Radius=37
Frame 22: X=861, Y=1330, Radius=16
Frame 22: X=1033, Y=1325, Radius=17
Frame 22: X=1040, Y=1296, Radius=11
Frame 22: X=986, Y=1426, Radius=143
Frame 22: X=161, Y=1308, Radius=43
Frame 22: X=281, Y=1308, Radius=45
Frame 22: X=322, Y=1263, Radius=29
Frame 22: X=1014, Y=1254, Radius=11
Frame 22: X=993, Y=1240, Radius=13
Frame 22: X=969, Y=1237, Radius=9
Frame 22: X=1025, Y=1218, Radius=11
Frame 22: X=1063, Y=1220, Radius=35
Frame 22: X=155, Y=1216, Radius=49
Frame 22: X=924, Y=1290, Radius=126
Frame 22: X=855, Y=1189, Radius=25
Frame 22: X=297, Y=1206, Radius=43
Frame 22: X=1063, Y=1174, Radius=17
Frame 22: X=993, Y=1220, Radius=77
Frame 22: X=289, Y=1170, Radius=18
Frame 22: X=943, Y=1314, Radius=165
Frame 22: X=325, Y=1143, Radius=30
Frame 22: X=173, Y=1149, Radius=18
Frame 22: X=831, Y=1149, Radius=31
Frame 22: X=970, Y=1119, Radius=6
Frame 22: X=857, Y=1134, Radius=18
Frame 22: X=1076, Y=1131, Radius=18
Frame 22: X=995, Y=1115, Radius=22
Frame 22: X=28, Y=1110, Radius=28
Frame 22: X=175, Y=1110, Radius=18
Frame 22: X=417, Y=1179, Radius=89
Frame 22: X=1057, Y=1085, Radius=22
Frame 22: X=976, Y=1075, Radius=16
Frame 22: X=845, Y=1084, Radius=29
Frame 22: X=992, Y=1050, Radius=22
Frame 22: X=924, Y=1122, Radius=75
Frame 22: X=295, Y=1074, Radius=28
Frame 22: X=1041, Y=1046, Radius=38
Frame 22: X=1006, Y=1098, Radius=79
Frame 22: X=918, Y=1031, Radius=13
Frame 22: X=849, Y=1031, Radius=13
Frame 22: X=357, Y=1059, Radius=47
Frame 22: X=179, Y=1049, Radius=40
Frame 22: X=964, Y=1011, Radius=12
Frame 22: X=1029, Y=997, Radius=7
Frame 22: X=1055, Y=982, Radius=24
Frame 22: X=957, Y=971, Radius=6
Frame 22: X=1070, Y=959, Radius=10
Frame 22: X=993, Y=958, Radius=13
Frame 22: X=857, Y=963, Radius=27
Frame 22: X=1010, Y=992, Radius=85
Frame 22: X=931, Y=1043, Radius=103
Frame 22: X=338, Y=946, Radius=10
Frame 22: X=338, Y=957, Radius=34
Frame 22: X=970, Y=1347, Radius=430
Frame 22: X=109, Y=974, Radius=55
Frame 22: X=102, Y=988, Radius=72
Frame 22: X=1023, Y=916, Radius=5
Frame 22: X=898, Y=915, Radius=13
Frame 22: X=1054, Y=903, Radius=29
Frame 22: X=302, Y=954, Radius=80
Frame 22: X=122, Y=1116, Radius=247
Frame 22: X=1055, Y=860, Radius=24
Frame 22: X=733, Y=881, Radius=27
Frame 22: X=190, Y=909, Radius=68
Frame 22: X=160, Y=875, Radius=73
Frame 22: X=166, Y=878, Radius=78
Frame 22: X=602, Y=849, Radius=90
Frame 22: X=201, Y=811, Radius=20
Frame 22: X=930, Y=808, Radius=42
Frame 22: X=203, Y=741, Radius=48
Frame 22: X=54, Y=772, Radius=110
Frame 22: X=967, Y=717, Radius=69
Frame 22: X=67, Y=665, Radius=29
Frame 22: X=51, Y=660, Radius=52
Frame 22: X=777, Y=631, Radius=44
Frame 22: X=608, Y=626, Radius=73
Frame 22: X=452, Y=625, Radius=75
Frame 22: X=214, Y=636, Radius=43
Frame 22: X=579, Y=1193, Radius=633
Frame 22: X=141, Y=635, Radius=66
Frame 22: X=134, Y=630, Radius=61
Frame 22: X=606, Y=568, Radius=33
Frame 22: X=606, Y=561, Radius=33
Frame 22: X=606, Y=554, Radius=33
Frame 22: X=217, Y=564, Radius=15
Frame 22: X=606, Y=546, Radius=33
Frame 22: X=606, Y=540, Radius=33
Frame 22: X=606, Y=532, Radius=33
Frame 22: X=188, Y=572, Radius=41
Frame 22: X=181, Y=563, Radius=32
Frame 22: X=605, Y=551, Radius=61
Frame 22: X=815, Y=538, Radius=63
Frame 22: X=193, Y=504, Radius=25
Frame 22: X=187, Y=501, Radius=26
Frame 22: X=712, Y=581, Radius=376
Frame 22: X=60, Y=467, Radius=60
Frame 22: X=224, Y=483, Radius=46
Frame 22: X=199, Y=478, Radius=54
Frame 22: X=223, Y=379, Radius=25
Frame 22: X=244, Y=1017, Radius=712
Frame 22: X=162, Y=309, Radius=24
Frame 22: X=90, Y=287, Radius=49
Frame 22: X=19, Y=285, Radius=19
Frame 22: X=168, Y=312, Radius=36
Frame 22: X=126, Y=993, Radius=773
Frame 22: X=293, Y=231, Radius=20
Frame 22: X=180, Y=210, Radius=22
Frame 22: X=110, Y=112, Radius=45
Frame 22: X=28, Y=109, Radius=28
Frame 22: X=272, Y=108, Radius=44
Frame 22: X=257, Y=31, Radius=31
Frame 22: X=184, Y=421, Radius=421
Frame 23: X=837, Y=1770, Radius=9
Frame 23: X=698, Y=1770, Radius=129
Frame 23: X=673, Y=1739, Radius=70
Frame 23: X=573, Y=1738, Radius=27
Frame 23: X=886, Y=1734, Radius=37
Frame 23: X=933, Y=1704, Radius=18
Frame 23: X=1017, Y=1684, Radius=17
Frame 23: X=953, Y=1698, Radius=38
Frame 23: X=272, Y=1659, Radius=24
Frame 23: X=97, Y=1648, Radius=22
Frame 23: X=297, Y=1624, Radius=29
Frame 23: X=27, Y=1677, Radius=70
Frame 23: X=951, Y=1632, Radius=24
Frame 23: X=74, Y=1598, Radius=26
Frame 23: X=1017, Y=1589, Radius=24
Frame 23: X=1030, Y=1581, Radius=48
Frame 23: X=1027, Y=1660, Radius=103
Frame 23: X=120, Y=1576, Radius=23
Frame 23: X=78, Y=1587, Radius=69
Frame 23: X=964, Y=1641, Radius=103
Frame 23: X=56, Y=1555, Radius=31
Frame 23: X=49, Y=1554, Radius=34
Frame 23: X=144, Y=1535, Radius=20
Frame 23: X=308, Y=1496, Radius=31
Frame 23: X=25, Y=1530, Radius=68
Frame 23: X=1047, Y=1469, Radius=32
Frame 23: X=57, Y=1463, Radius=33
Frame 23: X=934, Y=1454, Radius=37
Frame 23: X=185, Y=1421, Radius=19
Frame 23: X=153, Y=1418, Radius=17
Frame 23: X=865, Y=1403, Radius=15
Frame 23: X=69, Y=1415, Radius=31
Frame 23: X=141, Y=1369, Radius=19
Frame 23: X=88, Y=1366, Radius=15
Frame 23: X=996, Y=1368, Radius=24
Frame 23: X=42, Y=1407, Radius=54
Frame 23: X=1047, Y=1383, Radius=53
Frame 23: X=13, Y=1338, Radius=14
Frame 23: X=985, Y=1327, Radius=10
Frame 23: X=862, Y=1330, Radius=16
Frame 23: X=1052, Y=1341, Radius=38
Frame 23: X=1041, Y=1296, Radius=12
Frame 23: X=985, Y=1426, Radius=143
Frame 23: X=862, Y=1297, Radius=14
Frame 23: X=163, Y=1310, Radius=42
Frame 23: X=280, Y=1317, Radius=54
Frame 23: X=1050, Y=1262, Radius=15
Frame 23: X=1014, Y=1255, Radius=10
Frame 23: X=993, Y=1240, Radius=12
Frame 23: X=1049, Y=1238, Radius=13
Frame 23: X=1023, Y=1203, Radius=14
Frame 23: X=1065, Y=1205, Radius=22
Frame 23: X=154, Y=1217, Radius=49
Frame 23: X=858, Y=1189, Radius=26
Frame 23: X=324, Y=1217, Radius=59
Frame 23: X=986, Y=1157, Radius=28
Frame 23: X=989, Y=1221, Radius=78
Frame 23: X=1066, Y=1172, Radius=20
Frame 23: X=925, Y=1282, Radius=132
Frame 23: X=325, Y=1144, Radius=29
Frame 23: X=946, Y=1372, Radius=235
Frame 23: X=173, Y=1149, Radius=18
Frame 23: X=831, Y=1149, Radius=31
Frame 23: X=857, Y=1134, Radius=18
Frame 23: X=1076, Y=1131, Radius=18
Frame 23: X=175, Y=1110, Radius=18
Frame 23: X=419, Y=1179, Radius=89
Frame 23: X=1057, Y=1085, Radius=22
Frame 23: X=976, Y=1076, Radius=15
Frame 23: X=845, Y=1084, Radius=29
Frame 23: X=923, Y=1122, Radius=74
Frame 23: X=1006, Y=1098, Radius=79
Frame 23: X=917, Y=1030, Radius=13
Frame 23: X=849, Y=1028, Radius=16
Frame 23: X=358, Y=1054, Radius=42
Frame 23: X=179, Y=1048, Radius=40
Frame 23: X=1067, Y=1004, Radius=14
Frame 23: X=1028, Y=997, Radius=7
Frame 23: X=1055, Y=982, Radius=24
Frame 23: X=1058, Y=970, Radius=11
Frame 23: X=957, Y=970, Radius=6
Frame 23: X=1070, Y=959, Radius=10
Frame 23: X=993, Y=958, Radius=13
Frame 23: X=858, Y=961, Radius=26
Frame 23: X=1010, Y=992, Radius=85
Frame 23: X=931, Y=1036, Radius=96
Frame 23: X=338, Y=947, Radius=11
Frame 23: X=337, Y=957, Radius=34
Frame 23: X=975, Y=1338, Radius=421
Frame 23: X=109, Y=974, Radius=55
Frame 23: X=101, Y=988, Radius=72
Frame 23: X=1022, Y=916, Radius=6
Frame 23: X=301, Y=970, Radius=62
Frame 23: X=899, Y=915, Radius=13
Frame 23: X=573, Y=893, Radius=14
Frame 23: X=1054, Y=903, Radius=29
Frame 23: X=567, Y=882, Radius=31
Frame 23: X=585, Y=875, Radius=6
Frame 23: X=122, Y=1116, Radius=247
Frame 23: X=636, Y=873, Radius=33
Frame 23: X=555, Y=866, Radius=9
Frame 23: X=1055, Y=860, Radius=24
Frame 23: X=636, Y=863, Radius=10
Frame 23: X=613, Y=861, Radius=6
Frame 23: X=834, Y=872, Radius=18
Frame 23: X=734, Y=881, Radius=27
Frame 23: X=655, Y=848, Radius=9
Frame 23: X=622, Y=845, Radius=15
Frame 23: X=190, Y=914, Radius=72
Frame 23: X=568, Y=843, Radius=33
Frame 23: X=636, Y=833, Radius=32
Frame 23: X=567, Y=827, Radius=28
Frame 23: X=569, Y=816, Radius=30
Frame 23: X=636, Y=809, Radius=32
Frame 23: X=568, Y=807, Radius=32
Frame 23: X=166, Y=877, Radius=77
Frame 23: X=160, Y=874, Radius=74
Frame 23: X=602, Y=850, Radius=90
Frame 23: X=931, Y=808, Radius=42
Frame 23: X=322, Y=787, Radius=33
Frame 23: X=203, Y=763, Radius=68
Frame 23: X=55, Y=774, Radius=109
Frame 23: X=967, Y=716, Radius=70
Frame 23: X=67, Y=665, Radius=29
Frame 23: X=51, Y=660, Radius=52
Frame 23: X=777, Y=631, Radius=44
Frame 23: X=608, Y=626, Radius=73
Frame 23: X=452, Y=625, Radius=75
Frame 23: X=214, Y=636, Radius=45
Frame 23: X=569, Y=1194, Radius=637
Frame 23: X=606, Y=568, Radius=33
Frame 23: X=606, Y=561, Radius=33
Frame 23: X=606, Y=554, Radius=33
Frame 23: X=216, Y=569, Radius=20
Frame 23: X=606, Y=546, Radius=33
Frame 23: X=141, Y=623, Radius=80
Frame 23: X=606, Y=540, Radius=33
Frame 23: X=606, Y=532, Radius=33
Frame 23: X=182, Y=564, Radius=33
Frame 23: X=605, Y=551, Radius=61
Frame 23: X=815, Y=538, Radius=63
Frame 23: X=1059, Y=496, Radius=20
Frame 23: X=927, Y=684, Radius=216
Frame 23: X=190, Y=545, Radius=66
Frame 23: X=637, Y=483, Radius=188
Frame 23: X=187, Y=502, Radius=26
Frame 23: X=403, Y=476, Radius=43
Frame 23: X=60, Y=467, Radius=60
Frame 23: X=224, Y=483, Radius=46
Frame 23: X=197, Y=472, Radius=77
Frame 23: X=32, Y=425, Radius=36
Frame 23: X=224, Y=380, Radius=25
Frame 23: X=90, Y=287, Radius=48
Frame 23: X=19, Y=285, Radius=19
Frame 23: X=168, Y=313, Radius=35
Frame 23: X=198, Y=283, Radius=28
Frame 23: X=122, Y=993, Radius=773
Frame 23: X=292, Y=231, Radius=21
Frame 23: X=109, Y=112, Radius=44
Frame 23: X=29, Y=109, Radius=29
Frame 23: X=269, Y=95, Radius=59
Frame 23: X=255, Y=17, Radius=17
Frame 23: X=184, Y=421, Radius=421
Frame 24: X=717, Y=1765, Radius=148
Frame 24: X=708, Y=1739, Radius=34
Frame 24: X=638, Y=1738, Radius=33
Frame 24: X=567, Y=1738, Radius=21
Frame 24: X=239, Y=1725, Radius=13
Frame 24: X=932, Y=1704, Radius=18
Frame 24: X=1016, Y=1684, Radius=17
Frame 24: X=93, Y=1705, Radius=31
Frame 24: X=88, Y=1675, Radius=15
Frame 24: X=272, Y=1659, Radius=25
Frame 24: X=97, Y=1648, Radius=22
Frame 24: X=297, Y=1623, Radius=30
Frame 24: X=26, Y=1677, Radius=69
Frame 24: X=952, Y=1672, Radius=64
Frame 24: X=70, Y=1600, Radius=24
Frame 24: X=1017, Y=1587, Radius=30
Frame 24: X=1030, Y=1581, Radius=48
Frame 24: X=1027, Y=1660, Radius=103
Frame 24: X=112, Y=1580, Radius=20
Frame 24: X=78, Y=1587, Radius=69
Frame 24: X=856, Y=1585, Radius=36
Frame 24: X=964, Y=1641, Radius=103
Frame 24: X=56, Y=1553, Radius=30
Frame 24: X=50, Y=1540, Radius=21
Frame 24: X=954, Y=1555, Radius=52
Frame 24: X=143, Y=1525, Radius=29
Frame 24: X=308, Y=1497, Radius=31
Frame 24: X=24, Y=1530, Radius=69
Frame 24: X=1047, Y=1469, Radius=32
Frame 24: X=57, Y=1478, Radius=36
Frame 24: X=935, Y=1467, Radius=49
Frame 24: X=274, Y=1449, Radius=39
Frame 24: X=186, Y=1418, Radius=17
Frame 24: X=865, Y=1403, Radius=15
Frame 24: X=153, Y=1419, Radius=34
Frame 24: X=69, Y=1415, Radius=32
Frame 24: X=142, Y=1367, Radius=20
Frame 24: X=95, Y=1365, Radius=22
Frame 24: X=996, Y=1368, Radius=24
Frame 24: X=43, Y=1407, Radius=54
Frame 24: X=1047, Y=1383, Radius=53
Frame 24: X=929, Y=1375, Radius=38
Frame 24: X=13, Y=1338, Radius=13
Frame 24: X=89, Y=1345, Radius=72
Frame 24: X=1052, Y=1347, Radius=35
Frame 24: X=985, Y=1327, Radius=10
Frame 24: X=1061, Y=1326, Radius=21
Frame 24: X=862, Y=1330, Radius=16
Frame 24: X=1032, Y=1325, Radius=18
Frame 24: X=1041, Y=1296, Radius=12
Frame 24: X=985, Y=1426, Radius=143
Frame 24: X=862, Y=1297, Radius=14
Frame 24: X=162, Y=1310, Radius=42
Frame 24: X=322, Y=1263, Radius=29
Frame 24: X=1014, Y=1254, Radius=10
Frame 24: X=993, Y=1240, Radius=13
Frame 24: X=1020, Y=1203, Radius=17
Frame 24: X=1062, Y=1220, Radius=36
Frame 24: X=850, Y=1199, Radius=25
Frame 24: X=155, Y=1217, Radius=49
Frame 24: X=858, Y=1194, Radius=31
Frame 24: X=1054, Y=1165, Radius=9
Frame 24: X=1063, Y=1174, Radius=17
Frame 24: X=298, Y=1203, Radius=47
Frame 24: X=987, Y=1158, Radius=29
Frame 24: X=993, Y=1220, Radius=77
Frame 24: X=289, Y=1178, Radius=26
Frame 24: X=326, Y=1147, Radius=29
Frame 24: X=1009, Y=1146, Radius=58
Frame 24: X=920, Y=1238, Radius=95
Frame 24: X=831, Y=1149, Radius=31
Frame 24: X=971, Y=1119, Radius=7
Frame 24: X=857, Y=1134, Radius=18
Frame 24: X=1012, Y=1117, Radius=12
Frame 24: X=1077, Y=1131, Radius=18
Frame 24: X=28, Y=1110, Radius=28
Frame 24: X=174, Y=1130, Radius=38
Frame 24: X=422, Y=1180, Radius=89
Frame 24: X=294, Y=1110, Radius=31
Frame 24: X=1057, Y=1085, Radius=22
Frame 24: X=845, Y=1085, Radius=28
Frame 24: X=924, Y=1122, Radius=75
Frame 24: X=1037, Y=1046, Radius=42
Frame 24: X=950, Y=1091, Radius=49
Frame 24: X=358, Y=1064, Radius=35
Frame 24: X=918, Y=1032, Radius=11
Frame 24: X=849, Y=1031, Radius=13
Frame 24: X=968, Y=1012, Radius=16
Frame 24: X=173, Y=1043, Radius=46
Frame 24: X=1067, Y=1004, Radius=13
Frame 24: X=1038, Y=995, Radius=9
Frame 24: X=1055, Y=982, Radius=24
Frame 24: X=957, Y=971, Radius=6
Frame 24: X=1070, Y=958, Radius=10
Frame 24: X=990, Y=955, Radius=13
Frame 24: X=857, Y=963, Radius=27
Frame 24: X=299, Y=988, Radius=45
Frame 24: X=1010, Y=992, Radius=85
Frame 24: X=939, Y=1220, Radius=280
Frame 24: X=338, Y=947, Radius=11
Frame 24: X=338, Y=957, Radius=34
Frame 24: X=972, Y=1347, Radius=430
Frame 24: X=111, Y=971, Radius=52
Frame 24: X=104, Y=970, Radius=53
Frame 24: X=1023, Y=915, Radius=5
Frame 24: X=898, Y=915, Radius=13
Frame 24: X=1066, Y=896, Radius=13
Frame 24: X=571, Y=893, Radius=12
Frame 24: X=1054, Y=903, Radius=30
Frame 24: X=558, Y=882, Radius=22
Frame 24: X=303, Y=907, Radius=34
Frame 24: X=585, Y=875, Radius=6
Frame 24: X=70, Y=1100, Radius=230
Frame 24: X=636, Y=873, Radius=33
Frame 24: X=563, Y=866, Radius=17
Frame 24: X=1059, Y=860, Radius=20
Frame 24: X=637, Y=863, Radius=10
Frame 24: X=611, Y=860, Radius=9
Frame 24: X=734, Y=881, Radius=27
Frame 24: X=655, Y=848, Radius=9
Frame 24: X=623, Y=846, Radius=16
Frame 24: X=832, Y=866, Radius=24
Frame 24: X=189, Y=899, Radius=59
Frame 24: X=568, Y=844, Radius=33
Frame 24: X=636, Y=834, Radius=32
Frame 24: X=567, Y=828, Radius=28
Frame 24: X=569, Y=817, Radius=30
Frame 24: X=636, Y=809, Radius=32
Frame 24: X=568, Y=807, Radius=32
Frame 24: X=167, Y=878, Radius=77
Frame 24: X=161, Y=873, Radius=74
Frame 24: X=602, Y=850, Radius=90
Frame 24: X=930, Y=808, Radius=42
Frame 24: X=321, Y=794, Radius=42
Frame 24: X=203, Y=763, Radius=68
Frame 24: X=54, Y=772, Radius=110
Frame 24: X=967, Y=717, Radius=69
Frame 24: X=51, Y=660, Radius=52
Frame 24: X=137, Y=677, Radius=24
Frame 24: X=777, Y=631, Radius=44
Frame 24: X=608, Y=626, Radius=73
Frame 24: X=451, Y=625, Radius=75
Frame 24: X=142, Y=620, Radius=30
Frame 24: X=214, Y=632, Radius=48
Frame 24: X=581, Y=1192, Radius=633
Frame 24: X=134, Y=630, Radius=60
Frame 24: X=606, Y=569, Radius=33
Frame 24: X=606, Y=562, Radius=33
Frame 24: X=606, Y=554, Radius=33
Frame 24: X=606, Y=547, Radius=33
Frame 24: X=655, Y=559, Radius=20
Frame 24: X=188, Y=576, Radius=37
Frame 24: X=606, Y=540, Radius=33
Frame 24: X=606, Y=532, Radius=33
Frame 24: X=182, Y=564, Radius=34
Frame 24: X=605, Y=551, Radius=61
Frame 24: X=815, Y=538, Radius=63
Frame 24: X=193, Y=507, Radius=29
Frame 24: X=186, Y=501, Radius=26
Frame 24: X=717, Y=583, Radius=372
Frame 24: X=60, Y=467, Radius=60
Frame 24: X=224, Y=491, Radius=56
Frame 24: X=200, Y=478, Radius=53
Frame 24: X=32, Y=423, Radius=34
Frame 24: X=223, Y=380, Radius=25
Frame 24: X=244, Y=1019, Radius=710
Frame 24: X=69, Y=286, Radius=69
Frame 24: X=199, Y=287, Radius=25
Frame 24: X=169, Y=305, Radius=44
Frame 24: X=127, Y=994, Radius=773
Frame 24: X=179, Y=207, Radius=19
Frame 24: X=110, Y=112, Radius=45
Frame 24: X=28, Y=109, Radius=28
Frame 24: X=272, Y=109, Radius=44
Frame 24: X=257, Y=31, Radius=32
Frame 24: X=185, Y=421, Radius=421
Frame 25: X=853, Y=1772, Radius=12
Frame 25: X=705, Y=1764, Radius=135
Frame 25: X=1033, Y=1747, Radius=46
Frame 25: X=661, Y=1739, Radius=56
Frame 25: X=568, Y=1738, Radius=20
Frame 25: X=296, Y=1733, Radius=61
Frame 25: X=933, Y=1704, Radius=19
Frame 25: X=87, Y=1671, Radius=19
Frame 25: X=272, Y=1659, Radius=24
Frame 25: X=97, Y=1645, Radius=18
Frame 25: X=299, Y=1625, Radius=32
Frame 25: X=953, Y=1673, Radius=64
Frame 25: X=1031, Y=1582, Radius=48
Frame 25: X=66, Y=1657, Radius=105
Frame 25: X=78, Y=1587, Radius=69
Frame 25: X=964, Y=1642, Radius=102
Frame 25: X=56, Y=1555, Radius=32
Frame 25: X=49, Y=1554, Radius=35
Frame 25: X=143, Y=1535, Radius=19
Frame 25: X=308, Y=1496, Radius=31
Frame 25: X=1047, Y=1470, Radius=32
Frame 25: X=28, Y=1530, Radius=68
Frame 25: X=63, Y=1480, Radius=29
Frame 25: X=56, Y=1478, Radius=37
Frame 25: X=933, Y=1448, Radius=18
Frame 25: X=274, Y=1449, Radius=38
Frame 25: X=70, Y=1419, Radius=29
Frame 25: X=864, Y=1405, Radius=17
Frame 25: X=1062, Y=1385, Radius=12
Frame 25: X=996, Y=1368, Radius=24
Frame 25: X=133, Y=1366, Radius=28
Frame 25: X=88, Y=1366, Radius=15
Frame 25: X=64, Y=1399, Radius=39
Frame 25: X=41, Y=1407, Radius=54
Frame 25: X=1047, Y=1383, Radius=53
Frame 25: X=1011, Y=1347, Radius=11
Frame 25: X=13, Y=1338, Radius=13
Frame 25: X=89, Y=1344, Radius=72
Frame 25: X=1052, Y=1347, Radius=34
Frame 25: X=985, Y=1326, Radius=10
Frame 25: X=861, Y=1331, Radius=17
Frame 25: X=1053, Y=1329, Radius=29
Frame 25: X=1042, Y=1296, Radius=11
Frame 25: X=973, Y=1513, Radius=228
Frame 25: X=862, Y=1297, Radius=13
Frame 25: X=281, Y=1317, Radius=54
Frame 25: X=1012, Y=1256, Radius=11
Frame 25: X=993, Y=1240, Radius=13
Frame 25: X=1059, Y=1219, Radius=33
Frame 25: X=850, Y=1205, Radius=30
Frame 25: X=151, Y=1261, Radius=92
Frame 25: X=923, Y=1289, Radius=125
Frame 25: X=323, Y=1214, Radius=55
Frame 25: X=858, Y=1189, Radius=26
Frame 25: X=1054, Y=1165, Radius=9
Frame 25: X=987, Y=1158, Radius=29
Frame 25: X=989, Y=1221, Radius=78
Frame 25: X=288, Y=1197, Radius=44
Frame 25: X=1066, Y=1172, Radius=20
Frame 25: X=326, Y=1147, Radius=29
